transactionid,amount,customerid,timestamp,merchantid,transactionamount,anomalyscore,name,age,address,accountbalance,lastlogin,suspiciousflag,merchantname,location,category,isfraud
995,69.01355852338624,1825,2022-02-11 10:00:00,2327,42.291259375718425,0.7280154874196471,Customer 1825,54,Address 1825,4886.010824613629,2024-04-04,0,Merchant 2327,Location 2327,Online,0
996,19.87674987658153,1411,2022-02-11 11:00:00,2150,89.45705885174841,0.2667784305131216,Customer 1411,19,Address 1411,1290.3230591678546,2023-02-15,0,Merchant 2150,Location 2150,Food,0
997,96.29979162337555,1566,2022-02-11 12:00:00,2888,47.95802957303573,0.5124833984542169,Customer 1566,39,Address 1566,7067.831608802621,2023-07-20,0,Merchant 2888,Location 2888,Retail,0
998,75.16445866811671,1654,2022-02-11 13:00:00,2037,64.21004551176182,0.3677402114526512,Customer 1654,51,Address 1654,9088.738358722723,2023-10-16,0,Merchant 2037,Location 2037,Food,0
999,93.63304034468202,1928,2022-02-11 14:00:00,2629,64.68416731379715,0.9603636004427584,Customer 1928,60,Address 1928,9352.655675082651,2024-07-16,0,Merchant 2629,Location 2629,Travel,0
1000,89.91562519415352,1503,2022-02-11 15:00:00,2235,97.44012749779932,0.3112237592492107,Customer 1503,37,Address 1503,4370.4315219201835,2023-05-18,0,Merchant 2235,Location 2235,Other,0
1001,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1002,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1003,13.615519156393288,1651,2022-01-01 18:00:00,2470,79.67952921186595,0.2520122859524184,Customer 1651,58,Address 1651,8326.14998923507,2023-10-13,0,Merchant 2470,Location 2470,Food,1
1004,30.793728080558463,1752,2022-01-03 00:00:00,2239,11.93959323128237,0.0061201141369274,Customer 1752,46,Address 1752,6552.420255282427,2024-01-22,0,Merchant 2239,Location 2239,Other,1
1005,57.31615922446038,1286,2022-01-03 23:00:00,2495,53.91674221753586,0.1617728586912705,Customer 1286,19,Address 1286,7665.932450291637,2022-10-13,0,Merchant 2495,Location 2495,Online,1
1006,50.39592040108388,1828,2022-01-04 22:00:00,2600,72.2881408132906,0.6351498923024964,Customer 1828,62,Address 1828,2077.514821107271,2024-04-07,0,Merchant 2600,Location 2600,Other,1
1007,17.72987462635209,1780,2022-01-05 22:00:00,2572,19.527907375407104,0.8521427323660469,Customer 1780,48,Address 1780,8473.630815815763,2024-02-19,0,Merchant 2572,Location 2572,Retail,1
1008,70.83894725546456,1330,2022-01-06 02:00:00,2169,76.92373657516502,0.269505804949578,Customer 1330,63,Address 1330,8773.956940488475,2022-11-26,1,Merchant 2169,Location 2169,Other,1
1009,93.186765046662,1165,2022-02-08 14:00:00,2544,49.87894110780856,0.6179153511305893,Customer 1165,48,Address 1165,4115.718543854602,2022-06-14,0,Merchant 2544,Location 2544,Online,1
1010,26.606352840247457,1751,2022-02-08 16:00:00,2960,17.060490894266653,0.2352320511548524,Customer 1751,35,Address 1751,3532.245916328434,2024-01-21,0,Merchant 2960,Location 2960,Online,1
1011,48.2268648362713,1473,2022-02-09 09:00:00,2414,82.69123550239847,0.3022555946916622,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0,Merchant 2414,Location 2414,Other,1
1012,22.090776401179784,1592,2022-02-09 19:00:00,2541,45.13889006965265,0.1057187708004696,Customer 1592,29,Address 1592,3760.161479560119,2023-08-15,0,Merchant 2541,Location 2541,Other,1
1013,21.0074016493607,1992,2022-02-07 19:00:00,2850,21.47375304302289,0.2049893811906921,Customer 1992,55,Address 1992,4053.590461130319,2024-09-18,0,Merchant 2850,Location 2850,Online,1
1014,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1015,89.91562519415352,1503,2022-02-11 15:00:00,2235,97.44012749779932,0.3112237592492107,Customer 1503,37,Address 1503,4370.4315219201835,2023-05-18,0,Merchant 2235,Location 2235,Other,0
1016,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1017,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1018,13.615519156393288,1651,2022-01-01 18:00:00,2470,79.67952921186595,0.2520122859524184,Customer 1651,58,Address 1651,8326.14998923507,2023-10-13,0,Merchant 2470,Location 2470,Food,1
1019,30.793728080558463,1752,2022-01-03 00:00:00,2239,11.93959323128237,0.0061201141369274,Customer 1752,46,Address 1752,6552.420255282427,2024-01-22,0,Merchant 2239,Location 2239,Other,1
1020,57.31615922446038,1286,2022-01-03 23:00:00,2495,53.91674221753586,0.1617728586912705,Customer 1286,19,Address 1286,7665.932450291637,2022-10-13,0,Merchant 2495,Location 2495,Online,1
1021,50.39592040108388,1828,2022-01-04 22:00:00,2600,72.2881408132906,0.6351498923024964,Customer 1828,62,Address 1828,2077.514821107271,2024-04-07,0,Merchant 2600,Location 2600,Other,1
1022,17.72987462635209,1780,2022-01-05 22:00:00,2572,19.527907375407104,0.8521427323660469,Customer 1780,48,Address 1780,8473.630815815763,2024-02-19,0,Merchant 2572,Location 2572,Retail,1
1023,70.83894725546456,1330,2022-01-06 02:00:00,2169,76.92373657516502,0.269505804949578,Customer 1330,63,Address 1330,8773.956940488475,2022-11-26,1,Merchant 2169,Location 2169,Other,1
1024,93.186765046662,1165,2022-02-08 14:00:00,2544,49.87894110780856,0.6179153511305893,Customer 1165,48,Address 1165,4115.718543854602,2022-06-14,0,Merchant 2544,Location 2544,Online,1
1025,26.606352840247457,1751,2022-02-08 16:00:00,2960,17.060490894266653,0.2352320511548524,Customer 1751,35,Address 1751,3532.245916328434,2024-01-21,0,Merchant 2960,Location 2960,Online,1
1026,48.2268648362713,1473,2022-02-09 09:00:00,2414,82.69123550239847,0.3022555946916622,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0,Merchant 2414,Location 2414,Other,1
1027,22.090776401179784,1592,2022-02-09 19:00:00,2541,45.13889006965265,0.1057187708004696,Customer 1592,29,Address 1592,3760.161479560119,2023-08-15,0,Merchant 2541,Location 2541,Other,1
1028,21.0074016493607,1992,2022-02-07 19:00:00,2850,21.47375304302289,0.2049893811906921,Customer 1992,55,Address 1992,4053.590461130319,2024-09-18,0,Merchant 2850,Location 2850,Online,1
1029,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1030,70.83894725546456,1330,2022-01-06 02:00:00,2169,76.92373657516502,0.269505804949578,Customer 1330,63,Address 1330,8773.956940488475,2022-11-26,1,Merchant 2169,Location 2169,Other,1
1031,93.186765046662,1165,2022-02-08 14:00:00,2544,49.87894110780856,0.6179153511305893,Customer 1165,48,Address 1165,4115.718543854602,2022-06-14,0,Merchant 2544,Location 2544,Online,1
1031,26.606352840247457,1751,2022-02-08 16:00:00,2960,17.060490894266653,0.2352320511548524,Customer 1751,35,Address 1751,3532.245916328434,2024-01-21,0,Merchant 2960,Location 2960,Online,1
1033,48.2268648362713,1473,2022-02-09 09:00:00,2414,82.69123550239847,0.3022555946916622,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0,Merchant 2414,Location 2414,Other,1
1034,22.090776401179784,1592,2022-02-09 19:00:00,2541,45.13889006965265,0.1057187708004696,Customer 1592,29,Address 1592,3760.161479560119,2023-08-15,0,Merchant 2541,Location 2541,Other,1
1035,21.0074016493607,1992,2022-02-07 19:00:00,2850,21.47375304302289,0.2049893811906921,Customer 1992,55,Address 1992,4053.590461130319,2024-09-18,0,Merchant 2850,Location 2850,Online,1
1036,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1037,89.91562519415352,1503,2022-02-11 15:00:00,2235,97.44012749779932,0.3112237592492107,Customer 1503,37,Address 1503,4370.4315219201835,2023-05-18,0,Merchant 2235,Location 2235,Other,0
1038,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1039,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1040,13.615519156393288,1651,2022-01-01 18:00:00,2470,79.67952921186595,0.2520122859524184,Customer 1651,58,Address 1651,8326.14998923507,2023-10-13,0,Merchant 2470,Location 2470,Food,1
1041,30.793728080558463,1752,2022-01-03 00:00:00,2239,11.93959323128237,0.0061201141369274,Customer 1752,46,Address 1752,6552.420255282427,2024-01-22,0,Merchant 2239,Location 2239,Other,1
1042,57.31615922446038,1286,2022-01-03 23:00:00,2495,53.91674221753586,0.1617728586912705,Customer 1286,19,Address 1286,7665.932450291637,2022-10-13,0,Merchant 2495,Location 2495,Online,1
1043,50.39592040108388,1828,2022-01-04 22:00:00,2600,72.2881408132906,0.6351498923024964,Customer 1828,62,Address 1828,2077.514821107271,2024-04-07,0,Merchant 2600,Location 2600,Other,1
1044,17.72987462635209,1780,2022-01-05 22:00:00,2572,19.527907375407104,0.8521427323660469,Customer 1780,48,Address 1780,8473.630815815763,2024-02-19,0,Merchant 2572,Location 2572,Retail,1
1045,70.83894725546456,1330,2022-01-06 02:00:00,2169,76.92373657516502,0.269505804949578,Customer 1330,63,Address 1330,8773.956940488475,2022-11-26,1,Merchant 2169,Location 2169,Other,1
1046,93.186765046662,1165,2022-02-08 14:00:00,2544,49.87894110780856,0.6179153511305893,Customer 1165,48,Address 1165,4115.718543854602,2022-06-14,0,Merchant 2544,Location 2544,Online,1
1047,26.606352840247457,1751,2022-02-08 16:00:00,2960,17.060490894266653,0.2352320511548524,Customer 1751,35,Address 1751,3532.245916328434,2024-01-21,0,Merchant 2960,Location 2960,Online,1
1048,48.2268648362713,1473,2022-02-09 09:00:00,2414,82.69123550239847,0.3022555946916622,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0,Merchant 2414,Location 2414,Other,1
1049,22.090776401179784,1592,2022-02-09 19:00:00,2541,45.13889006965265,0.1057187708004696,Customer 1592,29,Address 1592,3760.161479560119,2023-08-15,0,Merchant 2541,Location 2541,Other,1
1050,21.0074016493607,1992,2022-02-07 19:00:00,2850,21.47375304302289,0.2049893811906921,Customer 1992,55,Address 1992,4053.590461130319,2024-09-18,0,Merchant 2850,Location 2850,Online,1
1051,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1052,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1053,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1054,13.615519156393288,1651,2022-01-01 18:00:00,2470,79.67952921186595,0.2520122859524184,Customer 1651,58,Address 1651,8326.14998923507,2023-10-13,0,Merchant 2470,Location 2470,Food,1
1055,30.793728080558463,1752,2022-01-03 00:00:00,2239,11.93959323128237,0.0061201141369274,Customer 1752,46,Address 1752,6552.420255282427,2024-01-22,0,Merchant 2239,Location 2239,Other,1
1056,57.31615922446038,1286,2022-01-03 23:00:00,2495,53.91674221753586,0.1617728586912705,Customer 1286,19,Address 1286,7665.932450291637,2022-10-13,0,Merchant 2495,Location 2495,Online,1
1057,50.39592040108388,1828,2022-01-04 22:00:00,2600,72.2881408132906,0.6351498923024964,Customer 1828,62,Address 1828,2077.514821107271,2024-04-07,0,Merchant 2600,Location 2600,Other,1
1058,17.72987462635209,1780,2022-01-05 22:00:00,2572,19.527907375407104,0.8521427323660469,Customer 1780,48,Address 1780,8473.630815815763,2024-02-19,0,Merchant 2572,Location 2572,Retail,1
1059,70.83894725546456,1330,2022-01-06 02:00:00,2169,76.92373657516502,0.269505804949578,Customer 1330,63,Address 1330,8773.956940488475,2022-11-26,1,Merchant 2169,Location 2169,Other,1
1060,93.186765046662,1165,2022-02-08 14:00:00,2544,49.87894110780856,0.6179153511305893,Customer 1165,48,Address 1165,4115.718543854602,2022-06-14,0,Merchant 2544,Location 2544,Online,1
1061,26.606352840247457,1751,2022-02-08 16:00:00,2960,17.060490894266653,0.2352320511548524,Customer 1751,35,Address 1751,3532.245916328434,2024-01-21,0,Merchant 2960,Location 2960,Online,1
1062,48.2268648362713,1473,2022-02-09 09:00:00,2414,82.69123550239847,0.3022555946916622,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0,Merchant 2414,Location 2414,Other,1
1063,22.090776401179784,1592,2022-02-09 19:00:00,2541,45.13889006965265,0.1057187708004696,Customer 1592,29,Address 1592,3760.161479560119,2023-08-15,0,Merchant 2541,Location 2541,Other,1
1064,21.0074016493607,1992,2022-02-07 19:00:00,2850,21.47375304302289,0.2049893811906921,Customer 1992,55,Address 1992,4053.590461130319,2024-09-18,0,Merchant 2850,Location 2850,Online,1
1065,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1066,89.91562519415352,1503,2022-02-11 15:00:00,2235,97.44012749779932,0.3112237592492107,Customer 1503,37,Address 1503,4370.4315219201835,2023-05-18,0,Merchant 2235,Location 2235,Other,0
1067,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1068,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1069,13.615519156393288,1651,2022-01-01 18:00:00,2470,79.67952921186595,0.2520122859524184,Customer 1651,58,Address 1651,8326.14998923507,2023-10-13,0,Merchant 2470,Location 2470,Food,1
1070,30.793728080558463,1752,2022-01-03 00:00:00,2239,11.93959323128237,0.0061201141369274,Customer 1752,46,Address 1752,6552.420255282427,2024-01-22,0,Merchant 2239,Location 2239,Other,1
1071,57.31615922446038,1286,2022-01-03 23:00:00,2495,53.91674221753586,0.1617728586912705,Customer 1286,19,Address 1286,7665.932450291637,2022-10-13,0,Merchant 2495,Location 2495,Online,1
1072,50.39592040108388,1828,2022-01-04 22:00:00,2600,72.2881408132906,0.6351498923024964,Customer 1828,62,Address 1828,2077.514821107271,2024-04-07,0,Merchant 2600,Location 2600,Other,1
1073,17.72987462635209,1780,2022-01-05 22:00:00,2572,19.527907375407104,0.8521427323660469,Customer 1780,48,Address 1780,8473.630815815763,2024-02-19,0,Merchant 2572,Location 2572,Retail,1
1074,70.83894725546456,1330,2022-01-06 02:00:00,2169,76.92373657516502,0.269505804949578,Customer 1330,63,Address 1330,8773.956940488475,2022-11-26,1,Merchant 2169,Location 2169,Other,1
1075,93.186765046662,1165,2022-02-08 14:00:00,2544,49.87894110780856,0.6179153511305893,Customer 1165,48,Address 1165,4115.718543854602,2022-06-14,0,Merchant 2544,Location 2544,Online,1
1076,26.606352840247457,1751,2022-02-08 16:00:00,2960,17.060490894266653,0.2352320511548524,Customer 1751,35,Address 1751,3532.245916328434,2024-01-21,0,Merchant 2960,Location 2960,Online,1
1077,48.2268648362713,1473,2022-02-09 09:00:00,2414,82.69123550239847,0.3022555946916622,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0,Merchant 2414,Location 2414,Other,1
1078,22.090776401179784,1592,2022-02-09 19:00:00,2541,45.13889006965265,0.1057187708004696,Customer 1592,29,Address 1592,3760.161479560119,2023-08-15,0,Merchant 2541,Location 2541,Other,1
1079,21.0074016493607,1992,2022-02-07 19:00:00,2850,21.47375304302289,0.2049893811906921,Customer 1992,55,Address 1992,4053.590461130319,2024-09-18,0,Merchant 2850,Location 2850,Online,1
1080,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1081,70.83894725546456,1330,2022-01-06 02:00:00,2169,76.92373657516502,0.269505804949578,Customer 1330,63,Address 1330,8773.956940488475,2022-11-26,1,Merchant 2169,Location 2169,Other,1
1082,93.186765046662,1165,2022-02-08 14:00:00,2544,49.87894110780856,0.6179153511305893,Customer 1165,48,Address 1165,4115.718543854602,2022-06-14,0,Merchant 2544,Location 2544,Online,1
1083,26.606352840247457,1751,2022-02-08 16:00:00,2960,17.060490894266653,0.2352320511548524,Customer 1751,35,Address 1751,3532.245916328434,2024-01-21,0,Merchant 2960,Location 2960,Online,1
1084,48.2268648362713,1473,2022-02-09 09:00:00,2414,82.69123550239847,0.3022555946916622,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0,Merchant 2414,Location 2414,Other,1
1085,22.090776401179784,1592,2022-02-09 19:00:00,2541,45.13889006965265,0.1057187708004696,Customer 1592,29,Address 1592,3760.161479560119,2023-08-15,0,Merchant 2541,Location 2541,Other,1
1086,21.0074016493607,1992,2022-02-07 19:00:00,2850,21.47375304302289,0.2049893811906921,Customer 1992,55,Address 1992,4053.590461130319,2024-09-18,0,Merchant 2850,Location 2850,Online,1
1087,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1088,89.91562519415352,1503,2022-02-11 15:00:00,2235,97.44012749779932,0.3112237592492107,Customer 1503,37,Address 1503,4370.4315219201835,2023-05-18,0,Merchant 2235,Location 2235,Other,0
1089,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1090,37.182411723100415,1347,2022-01-01 08:00:00,2612,75.65994449829373,0.0104709053716154,Customer 1347,20,Address 1347,8935.00714558585,2022-12-13,0,Merchant 2612,Location 2612,Retail,1
1091,13.615519156393288,1651,2022-01-01 18:00:00,2470,79.67952921186595,0.2520122859524184,Customer 1651,58,Address 1651,8326.14998923507,2023-10-13,0,Merchant 2470,Location 2470,Food,1
1092,30.793728080558463,1752,2022-01-03 00:00:00,2239,11.93959323128237,0.0061201141369274,Customer 1752,46,Address 1752,6552.420255282427,2024-01-22,0,Merchant 2239,Location 2239,Other,1
1093,57.31615922446038,1286,2022-01-03 23:00:00,2495,53.91674221753586,0.1617728586912705,Customer 1286,19,Address 1286,7665.932450291637,2022-10-13,0,Merchant 2495,Location 2495,Online,1
